Regiao;Codigo_UF;UF;Codigo_IBGE;Municipio;MuitoBaixo_Qtd;MuitoBaixo_Perc;Baixo_Qtd;Baixo_Perc;Adequado_Qtd;Adequado_Perc;Elevado_Qtd;Elevado_Perc;Total;Ano;Raca_Codigo;Raca_Nome;Sexo_Codigo;Sexo_Nome;Fase_Idade;Fase_Nome
NORDESTE;26;PE;260005;ABREU E LIMA;0;-;0;-;1;50;1;50;2;2022;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260010;AFOGADOS DA INGAZEIRA;0;-;1;1,92;49;94,23;2;3,85;52;2022;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260020;AFRANIO;0;-;0;-;3;100;0;-;3;2022;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260030;AGRESTINA;0;-;2;12,5;13;81,25;1;6,25;16;2022;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260040;AGUA PRETA;0;-;0;-;2;66,67;1;33,33;3;2022;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260050;AGUAS BELAS;0;-;0;-;0;-;0;-;0;2022;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260060;ALAGOINHA;0;-;0;-;3;100;0;-;3;2022;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260070;ALIANCA;0;-;0;-;12;85,71;2;14,29;14;2022;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260080;ALTINHO;0;-;0;-;1;100;0;-;1;2022;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260090;AMARAJI;0;-;1;8,33;8;66,67;3;25;12;2022;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260100;ANGELIM;0;-;0;-;0;-;1;100;1;2022;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260105;ARACOIABA;0;-;0;-;1;100;0;-;1;2022;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
